movie_id,actor_id,role
1084,540,Mike Roark
1084,481,Dr. Amy Barnes
1085,1441,Joan
1085,185,Nine
1085,1380,Stalin
1085,3126,Joe
1085,1096,Anna
1086,1494,Austin Powers
1086,2256,Vanessa Kensington
1086,3127,Basil Exposition
1086,813,Mrs. Kensington
1086,3128,Number Two
1087,3130,Billy
1087,3129,Earl
1087,1506,Amy Taylor
1087,1010,Jeff Taylor
1087,752,Red Barr
1088,254,Curtis Freley
1088,3131,Addy Monroe
1088,2495,Raymond Lembecke
1088,3132,Marcus Weans
1088,553,Gordon Jacobson
1089,427,Komodo
1089,3133,Ryan Jeffers
1089,3134,Elysia
1089,3135,Master Chung
1089,3136,Yun
1090,3137,Scott Andrews
1090,1497,Collette Andrews
1090,809,Jack Lawrence
1090,6,Dale Putley
1090,1417,Carrie Lawrence
1091,142,Korben Dallas
1091,3138,Leeloo
1091,673,Zorg
1091,2619,Cornelius
1091,181,Ruby Rhod
1092,1667,Kozy
1092,578,Dark
1092,1774,Mel
1092,3139,Montgomery
1092,1637,Kriss
1093,3142,Jason Phillips
1093,3141,Little Richard Phillips
1093,3140,Mr. Richard Phillips
1093,903,Chase Phillips
1093,687,Elizabeth Cole
1094,1353,Brandy
1094,1303,Montel
1094,3143,Adina
1094,1062,Clyde
1094,289,Detective
1095,3148,Tokichi Hattori
1095,3146,Tomio Aoki
1095,3147,Toyoko Takahashi
1095,3144,Shohei Sugiyama
1095,3145,Mai Kishikawa
1096,3150,Nana
1096,3149,Anton
1096,188,Maggie
1096,1150,Sam
1096,2996,Linda
1097,1359,Danny
1097,1344,Gloria
1097,1021,Andy
1097,3151,Phil
1097,1244,Harry
1098,3152,Peter Ludlow
1098,1359,Roland Tembo
1098,2413,Nick Van Owen
1098,114,Ian Malcolm
1098,108,Sarah Harding
1099,3153,Fletcher Munson
1099,3154,Right Hand Man
1099,3155,Mrs. Munson
1099,3156,Corporate Mole
1099,3157,The Mysterious Couple
1100,3158,Cliff Wyatt
1100,63,Myra Shumway
1100,969,Alex Ross
1100,1545,Doc Ansell
1100,3159,Magician
1101,792,Charles Tuttle
1101,3161,Judge Paul Z. Graff
1101,3160,Elizabeth
1101,717,Richard Rietti
1101,2287,Billie Tyler
1102,116,Cameron Poe
1102,399,Agent Vince Larkin
1102,376,Cyrus The Virus Grissom
1102,1345,Agent Duncan Malloy
1102,3132,Baby-O ODell
1103,3162,Nagiko
1103,1021,Jerome
1103,3163,The Publisher
1103,3164,The Father
1103,3165,The Aunt
1104,3166,Merced
1104,944,Juliano
1104,267,Annie
1104,1321,Officer Alex Shaw
1104,1065,John Geiger
1105,861,Mr. Freeze
1105,291,Batman
1105,541,Robin
1105,957,Poison Ivy
1105,165,Batgirl
1106,3169,Capestro
1106,3168,Antonio
1106,3167,Roseanna
1106,807,Marcello
1106,187,Cecilia
1107,3170,Hercules
1107,3171,Meg
1107,76,Hades
1107,3172,Young Hercules
1107,3173,Young Hercules
1108,365,George Downes
1108,164,Walter Wallace
1108,104,Michael ONeal
1108,375,Julianne Potter
1108,1160,Kimberly Wallace
1109,3178,Big Skinhead
1109,3174,Taniguchi Tomoo
1109,3175,Yatsu 
1109,3176,Kana
1109,3177,Taniguchis Father
1110,3181,Madame Renée
1110,3182,Michel
1110,3179,Chloé
1110,3180,Djamel
1111,544,Paul Javal
1111,3183,Francesca Vanini
1111,1850,Camille Javal
1111,998,Jeremy Prokosch
1111,3184,Fritz Lang
1112,679,Sasha Hassler
1112,67,Eve Archer
1112,3185,Pollux Troy
1112,116,Castor Troy
1112,100,Sean Archer
1113,540,Kay
1113,510,Jay
1113,408,Laurel
1113,995,Edgar
1113,554,Zed
1114,3186,Vivian
1114,3117,Liz LaBreche
1114,1059,Gil Godwyn
1114,12,Herb Sullivan
1114,11,Charlie Gordon
1115,36,Marshall
1115,3187,Mark
1115,3188,Marty
1115,2867,Agnes
1115,3189,Marty Sr.
1116,23,Murray
1116,1922,Anabel
1116,1865,Oliver
1116,2945,Hortense
1116,588,Charlie
1117,535,S.R. Hadden
1117,2654,David Drumlin
1117,3190,Young Ellie
1117,429,Eleanor Arroway
1117,757,Palmer Joss
1118,121,Jordan ONeill
1118,567,Master Chief John James Urgayle
1118,201,Lillian DeHaven
1118,3191,Royce
1118,623,Theodore Hayes
1119,861,Conan
1119,171,Thulsa Doom
1119,607,King Osric
1119,3192,Valeria
1119,3193,Rexor
1120,1411,Max
1120,3195,Kwame
1120,3194,Lyle Van de Groot
1120,1224,George
1120,1860,Ursula Stanhope
1121,107,Freddy Heflin
1121,290,Ray Donlan
1121,407,Gary Figgis
1121,27,Moe Tilden
1121,1776,Joey Randone
1122,863,Miller
1122,185,Weir
1122,1506,Peters
1122,1356,Starck
1122,1980,Cooper
1123,3197,Cogliostro
1123,1664,Wanda Blake
1123,53,Jason Wynn
1123,709,Clown
1123,3196,Al Simmons
1124,781,Norm Snively
1124,3198,Josh Framm
1124,3199,Jackie Framm
1124,3200,Arthur Chaney
1124,3201,Judge Cranfield
1125,1879,Kate
1125,3202,Nick
1125,61,Sam
1125,260,Rita
1125,198,Darcy
1126,3207,John
1126,3206,Co-worker #1
1126,3205,Christine
1126,3204,Howard
1126,3203,Chad
1127,475,Jesse
1127,590,Randolph Johnson
1127,417,Drew Halbert
1127,3208,Max Wesley
1127,3209,John Wesley
1128,739,Hannah
1128,3210,Annie
1128,3211,Claire
1128,3212,Richard Ricky Burton
1128,3213,Mr. Evans
1129,3215,Wilson
1129,3214,Agent Lowry
1129,208,Jerry Fletcher
1129,375,Alice Sutton
1129,1056,Dr. Jonas
1130,1169,Peter McCabe
1130,333,Frank Conner
1130,2288,Captain Jeremiah Cassidy
1130,1181,Dr. Samantha Hawkins
1130,3216,Nate Oliver
1131,1885,John Henry Irons
1131,385,Susan Sparks
1131,3217,Nathaniel Burke
1131,3195,Uncle Joe
1131,1656,Grandma Odessa
1132,3218,Lucinda
1132,327,Kiefer
1132,157,Eddie Quinn
1132,323,Maureen Murphy Quinn
1132,100,Joey
1133,863,Bumpy Johnson
1133,82,Dutch Schultz
1133,1863,Francine Hughes
1133,333,Lucky Luciano
1133,2782,Stephanie St. Clair
1134,3219,Wally
1134,3220,Eddie
1134,1215,Beaver
1134,1273,June
1134,298,Ward
1135,223,Susan Tyler
1135,651,Dr. Peter Mann
1135,3221,Chuy
1135,721,Manny
1135,173,Leonard
1136,1340,James Russell
1136,181,Franklin Hatchett
1136,3222,Grace Cipriani
1136,3223,Paula
1136,2653,Guy Cipriani
1137,106,Greg
1137,1037,Alexander
1137,334,Ray
1137,221,Vincent
1137,165,Emily
1138,3224,Kull
1138,608,Akivasha
1138,3225,General Taligaro
1138,249,Ascalante
1138,3226,Tu
1139,31,President James Marshall
1139,673,Ivan Korshunov
1139,448,Vice President Kathryn Bennett
1139,1015,Grace Marshall
1139,873,Alice Marshall
1140,3228,Principal Garcia
1140,3227,Cesar Sanchez
1140,575,Trevor Garfield
1140,1555,Dave Childress
1140,1595,Ellen Henry
1141,583,Marko Ramius
1141,325,Jack Ryan
1141,2694,Bart Mancuso
1141,185,Captain Borodin
1141,171,Admiral Greer
1142,3229,Bob Pigeon
1142,1228,Richard Waters
1142,3230,Gary
1142,2756,Mike Waters
1142,600,Scott Favor
1143,806,Howard Brackett
1143,656,Emily Montgomery
1143,3231,Peter Malloy
1143,195,Cameron Drake
1143,2010,Berniece Brackett
1144,66,Charles Morse
1144,325,Robert Green
1144,460,Mickey Morse
1144,2411,Stephen
1144,3232,The Bear
1145,3235,Vlado Mirich
1145,3234,Alexsander Kodoroff
1145,3233,Dusan Gavrich
1145,194,Julia Kelly
1145,291,Thomas Devoe
1146,205,Jack Vincennes
1146,969,Bud White
1146,1110,Ed Exley
1146,976,Lynn Bracken
1146,147,Dudley Smith
1147,1209,Kungo Tsarong
1147,3236,Ngawang Jigme
1147,3237,Regent
1147,144,Heinrich Harrer
1147,186,Peter Aufschnaiter
1148,204,Dr. Alex Cross
1148,2403,Kate Mctiernan
1148,1148,Nick Ruskin
1148,3238,Sikes
1148,665,Will Rudolph
1149,1863,Teri
1149,2284,Maxine
1149,287,Bird
1149,1193,Miles
1149,559,Lem
1150,3241,Zoroaster
1150,3240,Narrator
1150,3242,Skeleton Man
1150,3239,Alexandra Amberson
1150,1195,The Djinn
1151,137,Rose Cook Lewis
1151,534,Ginny Cook Smith
1151,231,Caroline Cook
1151,2645,Larry Cook
1151,3243,Jess Clark
1152,51,Nicholas Van Orton
1152,1208,Christine
1152,157,Conrad
1152,461,Jim Feingold
1152,3244,Samuel Sutherland
1153,711,Jack Taggert
1154,3245,Biker #1
1154,2962,Darrell
1154,157,Bobby Cooper
1154,94,Grace McKenna
1154,1141,Jake McKenna
1155,1171,Marcy Tizard
1155,3246,Sean Kelly
1155,1717,Dermot OBrien
1155,228,Senator John McGlory
1155,3247,Millie ODowd
1156,3248,Maura Ramirez
1156,887,Lt. Cmdr. Annibal Ramirez
1156,779,Jack Shaw
1156,689,Amos
1156,3249,Carla
1157,3250,Lindsay Hamilton
1157,259,Steve Harris
1157,33,Danny Robertson
1157,386,Jennifer Robertson
1157,656,Nancy Tellen
1158,648,Ulee Jackson
1158,3251,Connie Hope
1158,3252,Helen Jackson
1158,3253,Jimmy Jackson
1158,3254,Casey Jackson
1159,215,George Clair
1159,102,Janey Carver
1159,3255,Paul Hood
1159,806,Ben Hood
1159,67,Elena Hood
1160,3256,Victor Mallick
1160,1207,Michael Barnes
1160,3257,Ted
1160,3258,Ed Labenski
1160,3259,Ben Marks
1161,637,Holden McNeil
1161,1291,Alyssa Jones
1161,3260,Fan
1161,3261,Collector
1161,635,Banky Edwards
1162,3264,Katrina
1162,3263,Lisa
1162,3265,David
1162,3262,Drayton Jackson
1162,3105,Jenny Jackson
1163,959,Gaz
1163,80,Gerald
1163,3266,Dave
1163,3267,Nathan
1163,3268,Lomper
1164,3269,Tonio
1164,453,Jack
1164,3270,Luna
1164,1312,Ramon
1164,3271,Tristan
1165,3273,Archie Brown
1165,453,Disraeli
1165,3272,Henry Ponsonby
1165,1661,Queen Victoria
1165,421,John Brown
1166,3274,Julie James
1166,3275,Helen Shivers
1166,481,Melissa Egan
1166,3276,Barry Cox
1166,3277,Ray Bronson
1167,600,Kevin Lomax
1167,26,John Milton
1167,2287,Mary Ann Lomax
1167,805,Eddie Barzoon
1167,3278,Mrs. Alice Lomax
1168,3280,Ben Stevens
1168,1878,Paul Wick
1168,3279,Fred Z. Randall
1168,1807,Julie Ford
1168,1017,Wild Bill Overbeck
1169,1370,Dr. Eugene Sands
1169,383,Raymond Blossom
1169,592,Claire
1169,3281,Gage
1169,1600,Vladimir
1170,744,Vincent
1170,957,Irene
1170,396,Jerome
1170,3282,Director Josef
1170,669,Lamar
1171,3285,James Collins
1171,290,Harry Houdini
1171,3283,Elsie Wright
1171,3284,Frances Griffiths
1171,2624,Arthur Wright
1172,2092,Dr. Timothy Flyte
1172,579,Lisa Pailey
1173,1160,Celine
1173,1021,Robert
1173,103,OReilly
1173,388,Jackson
1173,1867,Gabriel
1174,3288,Mozelle Batiste Delacroix
1174,1638,Roz Batiste
1174,3286,Eve Batiste
1174,575,Louis Batiste
1174,3287,Cisely Batiste
1175,1731,Bob Goodall
1175,685,Frank LaCrosse
1175,3289,Babysitter
1175,3290,Andy LaCrosse
1175,3291,Man on Porch
1176,1590,Sgt. Hulka
1176,3292,Russell
1176,3293,Stella
1176,1861,John
1176,550,Ox
1177,1151,Mr. Bean
1177,58,David Langley
1177,2330,Chairman
1177,862,Alison Langley
1177,997,George Grierson
1178,100,Sam
1178,951,Brackett
1178,551,Kevin Hollander
1178,628,Laurie
1178,158,Lou Potts
1179,184,Charlie
1179,678,Vernon
1179,1204,Mimi Carlyle
1179,92,Max Carlyle
1179,1497,Karen
1180,3294,Sally
1180,3295,Pablo
1180,3296,Red Model
1180,3297,Yellow Model
1180,3298,Blue Model
1181,269,Michael Henderson
1181,93,Flynn
1181,942,Nina
1181,3299,Emira
1181,1019,Jane Carson
1182,200,Mook
1182,1591,Elizabeth
1182,82,Wayland
1182,2469,Det. Phillip Braxton
1182,1272,Det. Edward Kennesaw
1183,1323,Rudy Baylor
1183,99,Deck Shifflet
1183,872,Kelly Riker
1183,29,Leo F. Drummond
1183,2995,Dot Black
1184,1737,Maurice t.t. Rodriguez
1184,1838,Jack Horner
1184,3300,Hot Traxx Waiter
1184,1679,Eddie Adams
1184,108,Amber Waves
1185,973,Eli Lapp
1185,3301,Schaeffer
1185,31,John Book
1185,2484,Rachel
1185,2419,Samuel
1186,3302,Johnny Rico
1186,3303,Carmen Ibanez
1186,602,Dizzy Flores
1186,3304,Ace Levy
1186,3305,Carl Jenkins
1187,3309,Lindo - The Mother
1187,3310,Ying-Ying - The Mother
1187,3306,Waverly - The Daughter
1187,3307,Rose - The Daughter
1187,3308,Suyuan - The Mother
1188,1615,Helen
1188,1136,James
1188,1671,Gerry
1188,724,Lydia
1188,3311,Anna
1189,190,Liu Kang
1189,3312,Kitana
1189,758,Raiden
1189,3313,Sonya Blade
1189,3314,Jax
1190,384,Marlon
1190,3315,Lauren
1190,561,Meryl Burbank
1190,87,Truman Burbank
1190,68,Christof
1191,442,Kate Croy
1191,958,Merton
1191,3316,Lord Mark
1191,3317,Aunt Maude
1191,3318,Journalist 1
1192,3320,Young Peter
1192,3319,Peter Walsh
1192,3321,Lady Rosseter
1192,894,Mrs. Clarissa Dalloway
1192,3315,Young Clarissa
1193,584,Jack Moore
1193,1129,Shen Yuelin
1193,750,Bob Ghery
1193,3322,Lin Dan
1193,3244,David McAndrews
1194,142,The Jackal
1194,584,Declan Mulqueen
1194,2999,Preston
1194,3323,Valentina Koslova
1194,3324,Isabella
1195,495,Vladimir
1195,335,Rasputin
1195,3325,Bartok
1195,188,Anastasia
1195,399,Dimitri
1196,1861,Wallace Ritchie
1196,1505,Lori
1196,1080,James Ritchie
1196,3326,Sir Roger Daggenhurst
1196,441,Boris The Butcher Blavasky
1197,102,Ripley
1197,199,Call
1197,133,Vriess
1197,130,Johner
1197,3327,Christie
1198,902,Martin Van Buren
1198,204,Theodore Joadson
1198,66,John Quincy Adams
1198,3328,Cinque
1198,757,Roger Sherman Baldwin
1199,674,The Apostle E.F.
1199,3329,Horace
1199,3330,Tag Team Preacher #3
1199,2592,Female Sonny Supporter
1199,3331,Brother Blackwell
1200,243,Horst
1200,2273,Max
1200,3332,Greta
1200,3333,Rudy
1200,3334,Wolf
1201,3337,Sergeant
1201,3335,Francie Brady
1201,3336,Joe Purcell
1201,2475,Da Brady
1201,129,Mrs. Nugent
1202,222,Harry Block
1202,1441,Lucy
1202,1417,Leslie
1202,3338,Janet
1202,3339,Janets Dad
1203,6,Professor Philip Brainard
1203,1181,Dr. Sara Jean Reynolds
1203,298,Wilson Croft
1203,233,Wesson
1203,1018,Smith
1204,1711,Bob Lachman
1204,228,Samuel Yoder
1204,956,Phil Kleinman
1204,2,Brad Sexton
1204,160,Caroline Sexton
1205,6,Sean
1205,1323,Will
1205,637,Chuckie
1205,2952,Lambeau
1205,3340,Tom
1206,1593,Alex Pruitt
1206,3341,Petr Beaupre
1206,3342,Alice Ribbons
1206,3343,Burton Jernigan
1206,599,Earl Unger
1207,396,Billy Hanson
1207,1656,Minerva
1207,399,John Kelso
1207,205,Jim Williams
1207,1037,Sonny Seiler
1208,502,Ernie Smuntz
1208,3344,Lars Smuntz
1208,3345,April Smuntz
1208,72,Alexander Falko
1208,3201,Ernie and Lars Lawyer
1209,1054,Maureen
1209,2418,Dewey Riley
1209,1137,Phil
1209,1773,Sidney Prescott
1209,1105,Gale Weathers
1210,2619,Mitchell
1210,3346,Nicole
1210,3347,Zoe
1210,3348,Sam
1210,3349,Dolores
1211,2867,Ruth Dewitt Bukater
1211,519,Jack Dawson
1211,78,Rose Dewitt Bukater
1211,1052,Cal Hockley
1211,788,Molly Brown
1212,3350,Henry Gupta
1212,1780,Paris Carver
1212,1952,Wai Lin
1212,152,Elliot Carver
1212,46,James Bond
1213,723,The Postman
1213,1436,General Bethlehem
1213,179,Ford Lincoln Mercury
1213,3351,Abby
1213,1228,Idaho
1214,503,Diane Booker
1214,185,Robert MacLean
1214,3352,Grace MacLean
1214,499,Tom Booker
1214,246,Annie MacLean
1215,3353,Jackie Brown
1215,575,Ordell Robbie
1215,3354,Max Cherry
1215,63,Melanie Ralston
1215,1169,Ray Nicolette
1216,3355,Dalai Lama 
1216,3356,Dalai Lama 
1216,3357,Dalai Lama 
1216,3358,Dalai Lama 
1216,3359,Mother
1217,3360,Bob Morgan
1217,1719,Waldo
1217,2771,Agent Chuck Stupak
1217,56,Mr. Magoo
1217,729,Luanne
1218,357,The Dude
1218,482,Walter Sobchak
1218,108,Maude Lebowski
1218,571,Theodore Donald Donny Kerabatsos
1218,3361,The Big Lebowski
1219,1141,Lucky Mann
1219,3010,Phyllis Mann
1219,1173,Marianne Byron
1219,591,Jeffrey Byron
1219,3362,Donald Duncan
1220,3367,Albert
1220,3366,Élisabeth
1220,3365,Pierre Fabre
1220,3363,Ludovic Fabre
1220,3364,Hanna Fabre
1221,744,Finnegan Bell
1221,1615,Estella
1221,3325,Walter Plane
1221,96,Joe
1221,201,Ms. Dinsmoor
1222,3368,Medusa
1222,2862,Dave Dragon
1222,4,Lothar Zogg
1222,3369,Grandpa Mori
1222,3370,Rocky
1223,3372,Monica
1223,1247,Jennifer
1223,336,Shaye
1223,3371,Jesse
1223,2694,Wynt
1225,951,Stanley Motss
1225,27,Conrad Brean
1225,481,Winifred Ames
1225,93,Sgt. William Schumann
1225,268,Fad King
1226,3375,Mr Hand
1226,682,Inspector Frank Bumstead
1226,155,John Murdoch
1226,254,Dr Daniel Schreber
1226,1140,Emma Murdoch
1227,704,Spencer Griffith
1227,3376,Turbo Bruntley
1227,3377,Cyborsuit
1227,3378,Cyborsuit
1227,3379,Broodwarrior
1228,767,Karen
1228,1170,Sheriff
1228,3380,Charlie
1228,204,Jim
1228,310,Tom
1230,565,John Hobbes
1230,482,Jonesy
1230,779,Lt. Stanton
1230,926,Gretta Milano
1230,327,Lou
1231,3383,Jezs Teacher
1231,3384,Samuel
1231,504,Dylan
1231,3382,Jez
1231,1405,Georgie
1232,334,Gabriel
1232,3385,Danyael
1232,572,Valerie Rosales
1232,167,Izzy
1232,1009,Michael
1233,3386,Wong Chi-Ming
1233,3387,The Killers Agent
1233,3388,He Zhiwu
1233,3389,Charlie
1233,3390,Punkie
1234,3394,Ginger Spice
1234,3395,Posh Spice
1234,3393,Sporty Spice
1234,3391,Scary Spice
1234,3392,Baby Spice
1235,1836,John Finnegan
1235,49,Trillian St. James
1235,3396,Simon Canton
1235,621,Joey Pantucci
1235,1322,Hanover
1236,1847,Karen
1236,3397,Anna
1236,2383,Grace
1236,396,Danny
1236,1121,Nina
1237,2668,John Lee
1237,223,Meg Coburn
1237,1272,Stan Zeedo Zedkov
1237,1953,Terence Wei
1237,606,Michael Kogan
1238,3398,Richard Dees
1238,3399,Katherine Blair
1238,3400,Merton Morrison
1238,3401,Dwight Renfield
1238,3402,Ezra Hannon
1239,3404,Prison Clerk
1239,3403,Same Guard
1239,3405,Warden
1239,802,Elwood Blues
1239,482,Mighty Mack McTeer
1240,411,Robbie Hart
1240,630,Julia Sullivan
1240,1552,Holly Sullivan
1240,3406,Sammy
1240,1525,Glenn Guglia
1241,951,Norman
1241,74,Beth
1241,575,Harry
1241,409,Barnes
1241,1655,Ted
1242,1139,Donnelly
1242,3407,Felix Malroux
1242,679,Nina
1242,93,Harry Barber
1242,117,Mrs. Donnelly
1243,320,Melvin Udall
1243,870,Carol Connelly
1243,33,Simon Bishop
1243,900,Frank Sachs
1243,1775,Vincent
1244,334,Frank White
1244,492,Dennis Gilley
1244,863,Jimmy Jump
1244,3408,Roy Bishop
1244,92,Thomas Flanigan
1245,500,Verna
1245,1680,Mel Ames
1245,156,Catherine Ames
1245,97,Jack Ames
1245,927,Harry Ross
1246,540,Samuel Gerard
1246,92,Sheridan
1246,184,Royce
1246,464,Renfro
1246,3409,Biggs
1247,535,Giles DeAth
1247,3410,Ronnie Bostock
1247,3411,Audrey
1247,3412,Mrs. Barker
1247,3413,Lou
1248,3417,Eusebia
1248,3416,Abel
1248,3414,Don Ru
1248,3415,Doña Cata
1248,568,Alma
1249,3418,Mickey
1249,3419,Keoni
1249,3420,Shane
1249,3421,Wyatt
1249,3422,Serena
1250,438,
1250,3423,USA
1251,1667,Lisa
1251,2016,Alice Baring
1251,1615,Helen Baring
1251,534,Martha Baring
1251,580,Jackson Baring
1252,334,Carlo Bartolucci
1252,268,Lono Veccio
1252,112,Max Minot
1252,3424,Doorman
1252,3425,Jennifer
1253,218,DArtagnan
1253,376,Athos
1253,1520,Porthos
1253,519,King Louis
1253,574,Aramis
1254,757,Willis Newton
1254,744,Jess Newton
1254,1775,Joe Newton
1254,995,Dock Newton
1254,3426,Ma Newton
1255,3303,Kelly Van Ryan
1255,61,Ray Duquette
1255,1773,Suzie Toller
1255,195,Sam Lombardo
1255,3427,Sandra Van Ryan
1256,954,Adult Marie Alweather
1256,570,Ignacio
1256,814,Dr. Reingold
1256,686,Ivy
1256,2275,Misha Vilyenkov
1257,2413,Russell Durrell
1257,3428,Kate Durrell
1257,1291,Beth Ward
1257,3429,Calvin Durrell
1257,3187,Noah Ward
1258,2962,Richard Jemmons
1258,788,Libby Holden
1258,3430,Gov. Fred Picker
1258,100,Governor Jack Stanton
1258,77,Susan Stanton
1259,3431,Joshua Beal
1259,3432,Dave OHara
1259,801,Mrs. Beal
1259,268,Mr. Beal
1259,1143,Grandpa Beal
1260,3434,Tommy
1260,184,Blake
1260,2414,Carla
1260,3433,Lou
1260,3435,Carol
1261,3438,Girl at Community Center
1261,3436,Melissa Marx
1261,3437,Girl at Community Center
1261,1879,Nina Borowski
1261,168,George Hanson
1262,3439,Phil Deedle
1262,3440,Stew Deedle
1262,1941,Lt. Jesse Ryan
1262,1532,Capt. Douglas Pine
1262,725,Frank Slater
1263,1239,Helicopter Pilot
1263,2962,Jack Marsden
1263,3325,Carter
1263,729,Lucy
1263,1271,Malcolm
1264,3445,Mom
1264,3444,Dad
1264,3442,Grandma
1264,3441,Grandpa
1264,3443,Cody
1265,3450,
1265,3446,
1265,3447,
1265,3448,
1265,3449,
1266,1630,Don West
1266,813,Maureen Robinson
1266,673,Dr. Smith
1266,682,John Robinson
1266,2414,Judy Robinson
1267,3131,Stacey
1267,325,Nick Kudrow
1267,3451,Tommy B. Jordan
1267,1158,Simon Lynch
1267,142,Art Jeffries
1268,21,Jimmy Dell
1268,2409,Klein
1268,1164,Joe Ross
1268,3350,George Lang
1268,3452,Susan Ricci
1269,116,Seth
1269,188,Dr. Maggie Rice
1269,2407,Cassiel
1269,3453,Nathaniel Messinger
1269,3454,Jordan Ferris
1270,1719,Josh
1270,3002,Jimmy
1270,1230,Des
1270,1405,Charlotte
1270,614,Alice
1271,12,Felix Ungar
1271,11,Oscar Madison
1271,3455,Chief of Police
1271,2471,Brucey Madison
1271,3456,Hannah Unger
1272,809,Sam Sammy Kamin
1272,3457,Max Zamphirescu
1272,1506,Serena Kamin
1272,2982,Lilliana Rotaru
1272,3458,Nick Nicky Kamin
1273,3461,Coleman Booger Sykes
1273,3460,Lala Bonilla
1273,565,Jake Shuttlesworth
1273,3138,Dakota Burns
1273,3459,Jesus Shuttlesworth
1274,447,Rick Magruder
1274,926,Mallory Doss
1274,184,Clyde Pell
1274,697,Lois Harlan
1274,674,Dixon Doss
1275,3462,Víctor Plaza
1275,3463,Elena Benedetti
1275,3464,David de Paz
1275,3465,Clara
1275,3466,Sancho
1276,3467,Jess
1276,3131,Gloria Sullivan
1276,555,Daryl Zero
1276,459,Steve Arlo
1276,1689,Gregory Stark
1277,881,Raymond
1277,3468,Valerie
1277,3469,Billy
1277,3470,Janet
1277,3471,Kath
1278,3473,Homily Clock
1278,3474,Arrietty Clock
1278,3472,Exterminator Jeff
1278,1545,Pod Clock
1278,482,Ocious P. Potter
1279,257,Krippendorf
1279,3475,Veronica
1279,3476,Shelly
1279,1875,Mickey
1279,3477,Edmund
1280,433,Jackie
1280,3478,Giancarlo
1280,3479,Miki
1280,3480,Lakisha
1280,3481,Diana
1281,3486,The seminarian
1281,3485,The soldier
1281,3482,Mr. Badii
1281,3483,Mr. Bagheri
1281,3484,Soldier
1282,688,Eve
1282,587,Press
1282,3487,Laura
1282,3132,Gamble
1282,138,Colonel Burgess
1283,3488,Taka Tanaka
1283,1024,Pedro Cerrano
1283,3489,Maggie Reynolds
1283,620,Gus Cantrell
1283,1061,Roger Dorn
1284,59,Evan Maxwell
1284,2395,Richie Maxwell
1284,3490,Eulogist
1284,3491,Selma Maxwell
1284,3492,Teenage Richie
1285,1679,Melvin Smiley
1285,1668,Cisco
1285,3493,Pam Shulman
1285,3494,Paris
1285,1201,Crunch
1286,3497,Josie Hemphill
1286,3068,Squirrel
1286,3495,Terrell Lee Lusk
1286,3044,Keller Coleman
1286,3496,John Hemphill
1287,438,Valjean
1287,2957,Javert
1287,957,Fantine
1287,3498,Bertin
1287,3499,Lafitte
1288,3502,Man in Alley
1288,1224,Fletcher McBracken
1288,3500,Rosalyn Willoughby
1288,3501,The Tree Man
1288,3135,Formosa Bartender
1289,3504,Cleo
1289,3123,Paula
1289,3503,Jane
1289,657,Margaret
1289,1095,Iris
1290,674,Spurgeon Tanner
1290,472,Jenny Lerner
1290,1092,Leo Biederman
1290,204,President Beck
1290,894,Robin Lerner
1291,3505,Romaine
1291,1217,Frankie
1291,3506,Hop
1291,1054,Woo
1291,3076,Tim
1292,3507,Kayley
1292,1148,Garrett
1292,3508,Kayley
1292,3509,Garrett
1292,673,Ruber
1293,1150,Dr. Niko Tatopoulos
1293,807,Philippe Roaché
1293,3510,Audrey Timmonds
1293,3325,Victor Animal Palotti
1293,1286,Colonel Hicks
1294,3512,Debate Director
1294,3511,Denisha
1294,1462,Gary
1294,896,Jay Bulworth
1294,467,Nina
1295,372,Raoul Duke
1295,221,Dr. Gonzo
1295,3255,Hitchhiker
1295,3513,Uniformed Dwarf
1295,3514,Car Rental Agent - Los Angeles
